ID,Points
4435,88.54550197
4436,88.20491626
4437,95.88442634
4438,88.65543544
4439,86.55842747
4440,92.52585681
4441,88.87300989
4442,83.68763193
4443,88.85053223
4444,88.22246821
4445,88.17764864
4446,88.91762894
4447,87.87445526
4448,92.97749808
4449,88.306612
4450,94.88153789
4451,89.44186678
4452,88.59205756
4453,85.23526676
4454,89.97048271
4455,89.73487661
4456,87.01761447
4457,88.71052089
4458,84.65209276
4459,86.22676949
4460,84.77067037
4461,86.75973364
4462,85.57604729
4463,87.11898169
4464,88.449246
4465,92.91875291
4466,81.51559848
4467,85.52793242
4468,83.47177887
4469,84.11556621
4470,85.51792294
4471,81.96310677
4472,89.41146167
4473,89.75381562
4474,86.64593543
4475,89.94233301
4476,89.24650867
4477,82.97155199
4478,82.74969257
4479,87.7933979
4480,89.0152988
4481,87.87287732
4482,87.02338095
4483,88.60185975
4484,87.1363509
4485,86.95009353
4486,91.62690236
4487,86.85111978
4488,81.64783103
4489,86.18367738
4490,88.09268929
4491,88.22979857
4492,92.9909323
4493,79.29539199
4494,86.0618269
4495,87.05814831
4496,86.06469513
4497,85.10877864
4498,91.96828048
4499,87.90392045
4500,90.42730364
4501,86.7680229
4502,88.52934872
4503,87.58245834
4504,89.42047163
4505,93.6054145
4506,92.41856532
4507,89.69051656
4508,94.09781012
4509,83.53260398
4510,89.55277497
4511,88.67405737
4512,86.55899687
4513,83.85386953
4514,92.49588091
4515,87.64344242
4516,87.61168397
4517,90.56953486
4518,87.0758225
4519,86.44844894
4520,87.44425793
4521,90.90993217
4522,85.13347888
4523,88.95262515
4524,92.17202337
4525,90.86850643
4526,85.44312192
4527,83.60976598
4528,89.50164918
4529,89.95001165
4530,83.0949409
4531,85.99498705
4532,88.7639647
4533,89.8913216
4534,93.76848058
4535,82.48474456
4536,89.41068834
4537,84.841488
4538,88.16638188
4539,89.84185705
4540,88.82389512
4541,87.98774991
4542,85.73945276
4543,88.47282822
4544,89.9959841
4545,87.51574463
4546,86.35722401
4547,92.53899369
4548,85.0835706
4549,88.58815532
4550,85.71382681
4551,89.9310007
4552,89.42891069
4553,86.28414325
4554,89.03347807
4555,87.60118386
4556,89.91728333
4557,90.39414769
4558,90.61967459
4559,87.83891943
4560,89.62335197
4561,88.30988849
4562,88.4805723
4563,90.02295656
4564,84.65204762
4565,89.38098571
4566,86.73548009
4567,87.79140479
4568,89.61624902
4569,86.37047901
4570,89.85148683
4571,90.75768941
4572,88.81805623
4573,89.09371091
4574,86.74709938
4575,84.8383322
4576,85.2116474
4577,89.95535284
4578,86.3036976
4579,83.75777292
4580,87.86474611
4581,86.36561132
4582,87.60624023
4583,84.70090414
4584,84.75276376
4585,91.94314779
4586,85.58525278
4587,89.09250418
4588,88.70070647
4589,88.7410966
4590,84.19793527
4591,90.34132922
4592,86.35604839
4593,86.14786855
4594,82.38780065
4595,87.59189809
4596,86.7794218
4597,90.0598265
4598,89.23983541
4599,93.19992792
4600,90.27883957
4601,90.32164962
4602,93.06115139
4603,86.25018873
4604,88.15120703
4605,89.12041972
4606,86.73337074
4607,93.50015004
4608,90.61858389
4609,87.77945389
4610,90.92087864
4611,87.0891277
4612,82.6472181
4613,87.18621416
4614,88.94581156
4615,89.63426326
4616,85.49446257
4617,84.04206955
4618,89.96502011
4619,88.05521201
4620,86.82037178
4621,88.95212922
4622,89.65659749
4623,86.00814379
4624,91.87281438
4625,91.43939142
4626,89.82739602
4627,85.74415928
4628,89.78581716
4629,86.92683777
4630,83.52968726
4631,87.30311895
4632,87.95292115
4633,87.88396166
4634,88.08321078
4635,84.90161843
4636,88.86305226
4637,87.83453156
4638,90.37287272
4639,89.28012106
4640,87.4055719
4641,88.80060742
4642,83.51036524
4643,88.73531773
4644,88.56608681
4645,84.49723393
4646,87.91161771
4647,88.0619105
4648,85.70165433
4649,82.78992217
4650,83.68920289
4651,83.85332869
4652,87.19050479
4653,86.32510244
4654,85.77016391
4655,93.20698034
4656,84.36200021
4657,85.24327049
4658,89.52453961
4659,86.94309079
4660,93.05472513
4661,84.65626924
4662,84.51352155
4663,87.83684771
4664,87.95788892
4665,85.86632218
4666,93.47794386
4667,89.00729616
4668,92.23692425
4669,91.20712509
4670,90.89142627
4671,83.95339134
4672,92.68899352
4673,89.16869341
4674,86.33212021
4675,87.64527463
4676,90.00483504
4677,85.84137124
4678,85.55904041
4679,87.38232524
4680,88.20526508
4681,89.78544848
4682,89.40201277
4683,89.33055334
4684,84.5474552
4685,88.57653398
4686,88.83600406
4687,91.62119322
4688,82.49705634
4689,89.49671819
4690,91.07296203
4691,90.79134321
4692,87.89484511
4693,85.82604236
4694,91.1306749
4695,85.56148137
4696,90.12019111
4697,87.20885113
4698,89.34068899
4699,88.67971997
4700,89.45370304
4701,89.83464539
4702,87.17142759
4703,85.68213349
4704,89.59617651
4705,91.48271825
4706,87.22271632
4707,89.78277055
4708,91.40740279
4709,86.81858875
4710,89.46924363
4711,88.79329665
4712,87.75230113
4713,87.35556808
4714,86.23914125
4715,90.0611799
4716,80.44459621
4717,91.12651075
4718,87.869106
4719,84.85704748
4720,89.87786609
4721,84.88142838
4722,85.31667354
4723,90.18755782
4724,85.49039146
4725,86.68609367
4726,87.47369534
4727,85.4489366
4728,83.81200727
4729,88.85107189
4730,89.85257068
4731,92.071355
4732,87.11173889
4733,89.07000755
4734,88.48363262
4735,89.4278363
4736,84.86137123
4737,89.61508136
4738,90.79483856
4739,86.17435128
4740,87.45881026
4741,85.93116075
4742,87.49109577
4743,85.85627485
4744,89.25360384
4745,85.52826066
4746,92.23678244
4747,87.92746825
4748,88.0612968
4749,85.5435691
4750,82.57079477
4751,83.9339625
4752,92.76273852
4753,86.66315908
4754,86.12693851
4755,84.75893204
4756,91.38968031
4757,91.25924396
4758,84.85497651
4759,83.22072177
4760,86.39943034
4761,89.45744849
4762,86.82078989
4763,88.16592716
4764,88.69591688
4765,85.24571241
4766,86.23426458
4767,83.86746013
4768,84.85506946
4769,83.52347004
4770,90.58075982
4771,83.37735792
4772,84.96457367
4773,88.59646395
4774,90.08787756
4775,87.94596382
4776,82.12464814
4777,90.42025889
4778,83.92749573
4779,87.51254063
4780,96.71711639
4781,90.62062095
4782,94.40859587
4783,88.69181915
4784,87.03182276
4785,89.02521562
4786,84.88328546
4787,86.82269304
4788,88.32311227
4789,85.54421167
4790,89.02610447
4791,89.10073717
4792,91.30925458
4793,87.84388568
4794,86.22042784
4795,85.18440601
4796,87.09334896
4797,89.373067
4798,92.38458289
4799,88.35329538
4800,88.17473187
4801,88.65672624
4802,85.19724107
4803,91.25117609
4804,88.43281736
4805,89.22621995
4806,84.96934427
4807,88.30206293
4808,85.98511933
4809,88.5865772
4810,89.68753976
4811,81.48441985
4812,85.82739477
4813,89.88493723
4814,85.09619741
4815,83.75277355
4816,88.38470157
4817,91.49008438
4818,89.71062575
4819,86.47154355
4820,88.24318193
4821,88.36788898
4822,86.95483383
4823,86.35554894
4824,89.36714334
4825,88.35750794
4826,86.81209918
4827,88.87029989
4828,83.11064733
4829,92.85924627
4830,91.57752709
4831,93.0895804
4832,86.06647716
4833,88.49132818
4834,91.8861631
4835,90.96431099
4836,92.1014876
4837,86.66654422
4838,85.40377645
4839,92.82407012
4840,90.97514129
4841,90.17853846
4842,92.77077272
4843,83.98102398
4844,86.10575784
4845,89.73055653
4846,86.23779514
4847,82.27231575
4848,91.44870135
4849,86.97711262
4850,90.11077134
4851,88.86631415
4852,93.35693736
4853,83.35817639
4854,90.26110846
4855,86.93212019
4856,87.82147746
4857,85.81504082
4858,88.18778034
4859,89.61742712
4860,90.21653451
4861,87.07425872
4862,87.74182612
4863,89.12375309
4864,90.62772726
4865,88.42352221
4866,91.36819356
4867,86.70711864
4868,92.49510206
4869,88.45392628
4870,90.23068549
4871,82.38143559
4872,93.19856781
4873,85.50416851
4874,90.45950096
4875,88.07192734
4876,89.38726792
4877,85.38985091
4878,84.07460284
4879,88.71402386
4880,87.87301172
4881,88.67944813
4882,92.73857932
4883,87.06827059
4884,85.29132041
4885,86.0334197
4886,87.33047851
4887,91.99072479
4888,89.70730812
4889,84.79806192
4890,81.61400638
4891,88.2202695
4892,87.89585533
4893,88.23439266
4894,84.42390606
4895,87.2273363
4896,87.6578464
4897,84.25292807
4898,91.58428262
4899,87.94432431
4900,88.06027685
4901,85.13103342
4902,83.92419327
4903,86.98049847
4904,83.27300434
4905,85.89378225
4906,93.28990212
4907,90.09549162
4908,91.31890785
4909,89.47876721
4910,88.0644602
4911,82.4986244
4912,90.37929882
4913,88.83908788
4914,83.16943093
4915,87.10072298
4916,90.18954638
4917,85.66285142
4918,90.38094582
4919,89.13604581
4920,87.71196902
4921,85.05233224
4922,89.59173389
4923,88.02347329
4924,91.42198827
4925,90.1532643
4926,85.42359553
4927,90.65392326
4928,91.11957703
4929,85.57418451
4930,88.61128406
4931,88.13563224
4932,87.35746818
4933,86.7736733
4934,92.39138301
4935,86.7832892
4936,87.23909474
4937,88.04719643
4938,89.40764346
4939,90.03074731
4940,91.72468153
4941,87.29020774
4942,88.91938384
4943,87.94587399
4944,83.38785912
4945,85.30698689
4946,91.46619077
4947,90.17735066
4948,86.93373109
4949,88.8052462
4950,89.05399179
4951,83.80132715
4952,89.70373387
4953,86.51677254
4954,93.10836842
4955,85.11771244
4956,84.96252894
4957,86.06087598
4958,92.70506078
4959,88.99022039
4960,80.53018197
4961,89.85664165
4962,86.68480089
4963,86.23348587
4964,86.54970483
4965,87.02518299
4966,85.40315715
4967,87.61281795
4968,83.12707565
4969,90.48336125
4970,88.82024361
4971,88.56950492
4972,86.85879391
4973,85.40602914
4974,86.79070242
4975,90.89264932
4976,88.48836656
4977,87.28239181
4978,91.93795151
4979,87.61980422
4980,90.38331197
4981,86.15876407
4982,90.19586372
4983,85.37709795
4984,89.880859
4985,88.21676965
4986,88.8671475
4987,87.78098792
4988,88.52064999
4989,86.05904577
4990,81.36402318
4991,90.008628
4992,91.05772397
4993,85.83474506
4994,87.83453928
4995,87.95849755
4996,87.50824373
4997,87.19118291
4998,83.92723976
4999,91.36937005
5000,84.17221758
5001,86.90352295
5002,90.01398281
5003,90.15598729
5004,85.92250632
5005,88.9445797
5006,88.41422635
5007,86.5502323
5008,86.09322185
5009,86.90876674
5010,88.80533139
5011,89.23762154
5012,89.47148428
5013,85.66255723
5014,87.77196428
5015,84.11288433
5016,89.09444569
5017,87.30865572
5018,91.03605456
5019,86.30431724
5020,90.7318128
5021,87.00855258
5022,85.55412073
5023,93.05841785
5024,87.96541436
5025,82.2937521
5026,88.2532731
5027,87.46001296
5028,88.46874618
5029,87.60043963
5030,91.81889384
5031,89.25431245
5032,89.47791646
5033,87.80307393
5034,87.1049682
5035,84.49806285
5036,86.85527744
5037,91.71678867
5038,82.95832055
5039,87.04336672
5040,87.21947525
5041,95.13244018
5042,87.56019955
5043,87.52587162
5044,89.35040408
5045,89.74264187
5046,85.86088908
5047,89.950721
5048,90.37482879
5049,91.50464965
5050,85.68293428
5051,90.97931457
5052,83.84085848
5053,89.59407879
5054,91.02291588
5055,94.03264321
5056,88.82519427
5057,85.82510476
5058,90.69493688
5059,88.79180987
5060,85.50789236
5061,85.8091195
5062,87.28528737
5063,81.61465599
5064,85.91758442
5065,91.94148481
5066,91.92901312
5067,88.14434342
5068,88.90844043
5069,87.72782158
5070,87.52166584
5071,84.74053143
5072,89.68512345
5073,91.59639212
5074,86.47082388
5075,91.85951764
5076,87.32112338
5077,85.98127187
5078,89.31633118
5079,90.84219747
5080,84.58815382
5081,87.13196101
5082,93.14289283
5083,89.98881278
5084,88.63235613
5085,91.46656482
5086,92.69037066
5087,90.85599953
5088,80.77833151
5089,84.34168063
5090,85.23065916
5091,89.61834812
5092,91.05245601
5093,91.37717297
5094,87.79020048
5095,81.2826515
5096,91.15441097
5097,88.8355592
5098,84.8708654
5099,84.04145431
5100,90.38315993
5101,85.20297847
5102,82.764691
5103,85.68606017
5104,87.19593327
5105,88.2494044
5106,88.46371403
5107,87.68575471
5108,94.82920789
5109,85.81893192
5110,86.04283321
5111,88.84613461
5112,86.65100283
5113,89.36966036
5114,85.52918003
5115,90.14725452
5116,84.15548587
5117,89.01086129
5118,86.44366989
5119,84.75632453
5120,89.03432361
5121,86.66724857
5122,90.41639736
5123,87.26542965
5124,84.63210463
5125,89.04954025
5126,86.2451265
5127,89.77100712
5128,90.61819029
5129,85.18692702
5130,89.65317202
5131,86.15713924
5132,89.59029252
5133,87.15631546
5134,84.64522824
5135,87.98715946
5136,89.2156186
5137,88.22291697
5138,89.77765727
5139,85.8734394
5140,93.52239613
5141,87.86303298
5142,88.10993777
5143,88.04839859
5144,85.95698646
5145,88.57835042
5146,84.04872797
5147,91.35372666
5148,85.87535559
5149,89.15531484
5150,87.23464967
5151,90.07179916
5152,98.2131305
5153,86.94867211
5154,85.87408421
5155,89.81789072
5156,88.48244772
5157,85.05567135
5158,89.27296868
5159,91.18004113
5160,87.66268276
5161,84.32263938
5162,88.16970916
5163,91.79152508
5164,90.48530102
5165,86.56099467
5166,92.74988629
5167,88.14151296
5168,86.3889536
5169,82.22894822
5170,90.53535063
5171,91.31949869
5172,91.25714039
5173,88.02327812
5174,87.6497035
5175,82.45906502
5176,89.9678246
5177,88.26317697
5178,88.32401678
5179,84.56917387
5180,85.55202722
5181,87.03886179
5182,90.13704401
5183,87.96192452
5184,88.27814816
5185,87.66988084
5186,88.81913933
5187,86.02034175
5188,89.62918662
5189,88.33201048
5190,95.54801685
5191,82.29321114
5192,89.80827514
5193,82.8399155
5194,84.76182971
5195,81.7855941
5196,86.92904604
5197,87.59993636
5198,87.43256277
5199,90.04129372
5200,90.89104037
5201,87.46592405
5202,90.32615924
5203,90.09784787
5204,83.39000725
5205,91.49222519
5206,90.12786443
5207,88.9380485
5208,90.16315028
5209,89.48221627
5210,88.55829076
5211,87.20456536
5212,89.25164905
5213,85.68472819
5214,86.72309272
5215,87.34964506
5216,87.06578586
5217,88.84988583
5218,88.96984134
5219,90.65512735
5220,88.48047119
5221,93.79170116
5222,81.11046209
5223,84.98637481
5224,92.41112474
5225,87.8940067
5226,86.96606946
5227,86.99847058
5228,85.03958213
5229,84.49510268
5230,85.27865879
5231,90.43644573
5232,85.10230789
5233,88.54203457
5234,88.12481282
5235,86.03645219
5236,83.41396214
5237,87.00544592
5238,92.16626716
5239,81.34581299
5240,91.8365035
5241,91.34466257
5242,84.01966301
5243,86.97864274
5244,91.25431025
5245,88.68934097
5246,87.68810008
5247,88.95357279
5248,89.42710719
5249,83.43792706
5250,88.05777496
5251,84.36507664
5252,88.34097188
5253,91.58935846
5254,90.51495215
5255,90.58141594
5256,89.2650991
5257,87.34622578
5258,87.55086136
5259,87.37601525
5260,83.52409901
5261,92.16722795
5262,81.06545496
5263,87.644464
5264,88.13008665
5265,84.20453576
5266,84.97306785
5267,89.64909642
5268,89.375944
5269,89.56616668
5270,83.63488362
5271,83.99903871
5272,86.69815731
5273,89.3610047
5274,93.17891516
5275,85.58753088
5276,88.16937215
5277,89.15436248
5278,90.87669071
5279,88.39145785
5280,88.27718928
5281,88.48966566
5282,83.03157363
5283,94.01778121
5284,90.43413635
5285,82.97951539
5286,90.11663931
5287,88.76770862
5288,92.37039714
5289,86.59305844
5290,83.2719717
5291,90.6825864
5292,91.22900198
5293,90.02921552
5294,92.19097682
5295,83.80703747
5296,91.28272213
5297,87.38424589
5298,92.41716665
5299,86.24730971
5300,89.38526919
5301,87.13032595
5302,88.64621641
5303,89.63249952
5304,87.31759485
5305,94.16634515
5306,86.22169604
5307,90.61152174
5308,90.1891709
5309,85.93279682
5310,89.29378795
5311,88.35621814
5312,87.66684226
5313,87.15269531
5314,87.48626265
5315,87.26954579
5316,90.49324226
5317,81.09724713
5318,84.7016264
5319,92.2193025
5320,86.03560733
5321,87.57335067
5322,92.14791566
5323,86.28719978
5324,86.42750641
5325,90.22523543
5326,87.12753729
5327,90.75950941
5328,83.13278842
5329,85.53339541
5330,86.37412477
5331,86.70044208
5332,84.74506987
5333,85.95888693
5334,91.51922109
5335,82.407231
5336,85.83087428
5337,90.33974263
5338,90.3778613
5339,85.82209876
5340,86.9767365
5341,93.11244124
5342,87.23841104
5343,87.1132592
5344,90.72013894
5345,84.58630352
5346,89.08022508
5347,85.26789269
5348,86.03155221
5349,85.59659904
5350,91.65443465
5351,91.67452985
5352,83.66566701
5353,87.99748794
5354,84.76746598
5355,83.70341848
5356,87.56417392
5357,90.38709693
5358,83.37980514
5359,88.62855166
5360,86.48684971
5361,87.92280946
5362,90.32228179
5363,89.18121074
5364,90.58739474
5365,92.98678376
5366,87.99403448
5367,89.49094186
5368,91.98288216
5369,87.64079904
5370,84.9341805
5371,90.37437746
5372,88.20724661
5373,81.57011893
5374,87.28883757
5375,86.74995903
5376,90.52369172
5377,90.59581153
5378,81.26464747
5379,85.73195249
5380,83.13557467
5381,82.97106094
5382,84.11427157
5383,89.71584313
5384,88.31916091
5385,86.01736348
5386,88.92122791
5387,86.68762476
5388,88.36975414
5389,86.48218096
5390,86.25653057
5391,85.28579762
5392,82.33985385
5393,92.06976918
5394,87.92074114
5395,90.55330274
5396,88.46089001
5397,88.03880905
5398,80.54468533
5399,88.96429412
5400,90.12172397
5401,86.53648428
5402,86.33817814
5403,85.58967586
5404,88.82705774
5405,88.80639942
5406,85.23504323
5407,93.97574409
5408,89.77123232
5409,85.24915124
5410,89.33769008
5411,95.46732084
5412,89.33466435
5413,85.75538938
5414,89.54382613
5415,92.84677066
5416,90.47126844
5417,92.75140754
5418,90.31953041
5419,91.03457432
5420,90.31378905
5421,87.61140682
5422,86.60090388
5423,89.019855
5424,91.60268387
5425,87.24854886
5426,86.16240952
5427,86.58778623
5428,88.87465296
5429,87.64940277
5430,90.63179546
5431,83.67575882
5432,86.05741063
5433,87.50840098
5434,90.48810509
5435,85.23110392
5436,84.40784428
5437,90.45072127
5438,89.58143766
5439,87.95728969
5440,86.7434441
5441,90.69386796
5442,87.1072623
5443,89.11969467
5444,89.70319098
5445,91.79708363
5446,89.49436336
5447,91.37571268
5448,91.4777777
5449,88.03131469
5450,89.35536521
5451,84.1976777
5452,88.12534872
5453,92.61477978
5454,86.98227602
5455,86.48697953
5456,88.04678346
5457,88.86832185
5458,85.7039457
5459,89.37080636
5460,87.52324898
5461,83.30619271
5462,90.79087774
5463,88.68249283
5464,87.46308535
5465,83.06221112
5466,88.92585446
5467,82.60465907
5468,88.92523414
5469,86.54212777
5470,88.54461703
5471,92.5289044
5472,88.81357764
5473,85.67219455
5474,88.55190435
5475,84.13064565
5476,87.34915022
5477,90.68369281
5478,90.69243594
5479,88.91327477
5480,87.67328049
5481,89.7117375
5482,88.25722477
5483,87.63901405
5484,87.64156953
5485,89.69763362
5486,89.86870429
5487,88.17233969
5488,92.09520005
5489,84.91045122
5490,86.84177066
5491,90.67598951
5492,88.93759944
5493,92.98941531
5494,90.70270728
5495,90.41828368
5496,91.26772896
5497,87.55985397
5498,87.70322103
5499,91.23529721
5500,88.90959974
5501,88.58983566
5502,91.47280874
5503,88.17085547
5504,88.69784876
5505,92.47431202
5506,89.66540191
5507,88.44488177
5508,88.44632556
5509,88.79238334
5510,86.94138222
5511,86.94939376
5512,84.7046453
5513,91.12326288
5514,88.52885494
5515,92.11242605
5516,87.0092533
5517,83.17771054
5518,92.12406122
5519,89.37414321
5520,88.73535792
5521,83.93742868
5522,89.90483671
5523,88.65264718
5524,87.94468167
5525,88.51235671
5526,88.1536652
5527,87.82070231
5528,84.47131567
5529,89.2451099
5530,85.05947876
5531,87.38305005
5532,88.273428
5533,88.75702409
5534,88.11102933
5535,87.56045168
5536,87.93948746
5537,86.74983297
5538,89.20390069
5539,87.75723906
5540,87.01104314
5541,87.79036271
5542,86.57814098
5543,84.211795
5544,89.72008796
5545,91.2311276
5546,89.0276824
5547,90.77331435
5548,89.82833787
5549,88.84086722
5550,89.59426118
5551,80.75927553
5552,88.83312427
5553,87.75417316
5554,87.97458405
5555,88.4573341
5556,91.08459938
5557,84.86463453
5558,89.882282
5559,87.41762047
5560,84.5417239
5561,86.46273878
5562,89.08134647
5563,84.84361517
5564,91.33623285
5565,87.52548157
5566,86.61850344
5567,87.14562129
5568,81.70463435
5569,84.33047561
5570,90.69829521
5571,84.74153946
5572,85.93777465
5573,87.03324283
5574,92.61491166
5575,87.28497572
5576,89.9616048
5577,86.67459527
5578,87.12950523
5579,90.02306064
5580,90.22588518
5581,90.87759207
5582,84.60455525
5583,86.85991405
5584,83.47261722
5585,84.17678601
5586,89.04607555
5587,80.26732535
5588,88.91104287
5589,85.6183495
5590,85.42922135
5591,89.18233338
5592,82.72652678
5593,91.18321974
5594,89.9353892
5595,86.16722461
5596,84.88593526
5597,88.07910748
5598,81.87013047
5599,87.40134293
5600,90.22573028
5601,89.72872374
5602,87.53029854
5603,93.0738772
5604,86.7347041
5605,90.18104983
5606,87.96472119
5607,83.76969379
5608,80.68464089
5609,90.02532665
5610,86.72893223
5611,85.16343384
5612,87.13911783
5613,86.1144654
5614,89.1486943
5615,88.31965339
5616,89.6073163
5617,89.69984799
5618,89.8836699
5619,87.53482903
5620,87.59121354
5621,89.95571066
5622,95.12792966
5623,89.57041673
5624,88.9116036
5625,83.24707951
5626,87.85285212
5627,87.4043873
5628,84.35226434
5629,88.72868197
5630,90.43743079
5631,88.47593826
5632,87.72626177
5633,90.94743367
5634,85.70974761
5635,91.64646499
5636,85.15400251
5637,89.90589233
5638,89.25941104
5639,81.54034678
5640,84.45246756
5641,87.5506227
5642,90.6207899
5643,90.83322015
5644,91.72604178
5645,89.4517601
5646,92.54974837
5647,92.02983975
5648,89.09658383
5649,89.35182749
5650,85.9146652
5651,85.72546871
5652,89.84101633
5653,91.47582605
5654,89.58230598
5655,85.3066469
5656,87.87389378
5657,83.21541859
5658,92.72645484
5659,89.28219685
5660,85.18187841
5661,93.44758919
5662,87.29921326
5663,86.7856916
5664,87.24958881
5665,89.03312958
5666,89.94244842
5667,86.9564002
5668,84.69317742
5669,87.15170494
5670,88.63580983
5671,93.37434085
5672,87.90090718
5673,88.25804028
5674,93.82744876
5675,92.64534075
5676,89.69837694
5677,91.63384352
5678,85.52819306
5679,89.50133139
5680,90.19959438
5681,90.12179079
5682,91.7482927
5683,87.05831412
5684,85.74155208
5685,87.44456154
5686,87.63598262
5687,88.34899559
5688,87.82426764
5689,92.02110621
5690,82.5327244
5691,84.74778296
5692,86.52799973
5693,89.3662528
5694,92.74056662
5695,92.10314634
5696,90.8213732
5697,91.28798992
5698,88.91132249
5699,91.16829784
5700,87.98089208
5701,90.38553609
5702,84.6293624
5703,88.690713
5704,89.32859978
5705,86.96000457
5706,89.70162056
5707,87.42181587
5708,86.17902027
5709,88.265522
5710,86.35511989
5711,83.12733734
5712,90.27069239
5713,84.01868285
5714,88.50978386
5715,90.51679467
5716,89.24766257
5717,83.14178812
5718,85.28521533
5719,82.320207
5720,89.53162558
5721,86.39536881
5722,89.6388947
5723,90.16835718
5724,90.71855541
5725,89.87806473
5726,88.72723216
5727,94.72945828
5728,84.87273119
5729,89.03697888
5730,89.23310645
5731,91.24786898
5732,84.58804432
5733,91.36212805
5734,83.31097927
5735,84.11844539
5736,92.82811974
5737,90.55151391
5738,90.72592321
5739,86.87976052
5740,91.94023457
5741,88.85689488
5742,82.29298533
5743,89.58889456
5744,86.65030921
5745,85.10823908
5746,93.5753543
5747,89.43490963
5748,90.3118634
5749,91.11069737
5750,87.59181255
5751,92.16985781
5752,75.04558318
5753,96.89452508
5754,86.05138799
5755,88.12554425
5756,82.12863578
5757,87.75016521
5758,88.77868494
5759,85.92966268
5760,86.85211804
5761,89.10630492
5762,84.10595462
5763,88.9431319
5764,86.6364545
5765,91.89428276
5766,86.23820356
5767,88.88929976
5768,87.79215518
5769,88.85544676
5770,83.82347149
5771,89.77658187
5772,91.16977564
5773,90.21018997
5774,85.21897156
5775,89.26881972
5776,88.86483145
5777,92.8076047
5778,89.70715218
5779,85.61316712
5780,96.19367994
5781,88.74397239
5782,84.21242927
5783,95.25283703
5784,89.57830915
5785,92.57321459
5786,88.56895531
5787,87.80199674
5788,85.62579449
5789,92.18765869
5790,92.64221157
5791,89.28105457
5792,86.83696493
5793,77.43076681
5794,90.04094272
5795,90.50746791
5796,91.42098095
5797,86.34760277
5798,85.04603169
5799,89.01260002
5800,87.1317026
5801,88.82397787
5802,95.00737631
5803,88.56555083
5804,86.77080224
5805,84.52547075
5806,88.50353508
5807,90.70492321
5808,90.23408692
5809,92.85864473
5810,86.97619696
5811,86.66385206
5812,89.40454252
5813,88.03060199
5814,88.74374623
5815,89.35389024
5816,92.25276957
5817,84.0289618
5818,87.43560044
5819,89.36855902
5820,86.12583964
5821,86.17915426
5822,91.45606547
5823,82.70516204
5824,90.00403963
5825,87.58331346
5826,89.53139876
5827,86.37303616
5828,90.08074428
5829,87.97655975
5830,85.1528402
5831,86.53296456
5832,84.51678972
5833,84.22913155
5834,86.79788418
5835,91.60719602
5836,85.44193416
5837,83.13649166
5838,88.12209372
5839,86.08569181
5840,85.74833404
5841,88.99583168
5842,90.75316454
5843,87.89673639
5844,85.89115593
5845,89.42922502
5846,85.35567997
5847,91.15829706
5848,89.36048609
5849,88.0448214
5850,87.74467946
5851,85.34320524
5852,93.64081981
5853,83.89634115
5854,87.77398974
5855,89.20561813
5856,87.04771479
5857,88.05236189
5858,94.34833493
5859,85.81186074
5860,89.93493493
5861,87.41009025
5862,82.51139227
5863,88.92375679
5864,87.70556697
5865,84.93925752
5866,92.55886524
5867,88.19815555
5868,88.52361035
5869,86.43222543
5870,86.71569026
5871,85.71681818
5872,84.46864039
5873,86.73757144
5874,86.79845177
5875,87.17222579
5876,85.28166133
5877,88.02098508
5878,93.42959887
5879,88.53283405
5880,84.48241471
5881,84.74428488
5882,85.9637379
5883,85.75229187
5884,87.37012718
5885,85.60120302
5886,86.65673096
5887,90.9706315
5888,87.68380892
5889,88.2186286
5890,87.12884071
5891,90.56743448
5892,89.36867824
5893,89.50193183
5894,83.24493738
5895,87.53441711
5896,93.2264795
5897,88.21470422
5898,84.81822434
5899,85.33714596
5900,91.8584525
5901,87.53551791
5902,86.29288582
5903,89.46428279
5904,85.56966455
5905,88.84951239
5906,86.55241544
5907,87.09683877
5908,82.60674753
5909,88.25698274
5910,91.63220772
5911,90.22942803
5912,87.88624221
5913,88.66143119
5914,90.02587317
5915,89.00875941
5916,87.38549343
5917,90.81175823
5918,83.55811034
5919,89.18203165
5920,85.36528806
5921,85.49710196
5922,85.18572314
5923,88.81393024
5924,89.8011264
5925,89.14580437
5926,91.05470882
5927,85.66269639
5928,83.25455552
5929,88.76093196
5930,79.78645056
5931,87.18644019
5932,90.45654538
5933,87.89725833
5934,90.69865524
5935,89.69359017
5936,90.13506484
5937,90.28268345
5938,93.44163556
5939,90.44277589
5940,88.6367116
5941,85.48181745
5942,88.87941436
5943,88.28528684
5944,87.71702086
5945,85.55103719
5946,91.72023482
5947,88.99422328
5948,88.51502721
5949,84.78583172
5950,90.29292163
5951,89.08474112
5952,91.81147478
5953,90.97432714
5954,88.76661824
5955,86.61509156
5956,92.42099376
5957,85.63293672
5958,85.50193872
5959,89.33595607
5960,82.379308
5961,89.36231312
5962,87.37416146
5963,88.88618789
5964,88.3446588
5965,87.81366724
5966,87.44679841
5967,84.35470212
5968,87.35362198
5969,87.91841193
5970,85.06568008
5971,90.19174615
5972,85.73586323
5973,87.29875158
5974,87.10851214
5975,86.37603248
5976,88.15309397
5977,86.69189619
5978,90.1477827
5979,88.44781655
5980,90.49396803
5981,87.69919126
5982,88.52177392
5983,92.27448852
5984,86.41139927
5985,85.87779607
5986,89.80830137
5987,84.36332761
5988,87.26440014
5989,85.05431592
5990,90.17596883
5991,90.17063434
